from_country,to_country,fee_clean,season_start,player_name,player_position
Germany,England,42000000.0,2016,Henrikh Mkhitaryan,Central Midfield
Spain,England,38000000.0,2016,Eric Bailly,Centre-Back
England,England,5250000.0,2016,Paddy McNair,Centre-Back
England,England,1800000.0,2016,Tyler Blackett,Left-Back
England,England,1200000.0,2016,Will Keane,Centre-Forward
France,England,18700000.0,2016,Sofiane Boufal,Left Winger
Germany,England,15000000.0,2016,Pierre-Emile Højbjerg,Defensive Midfield
England,England,13500000.0,2016,Nathan Redmond,Right Winger
England,England,4700000.0,2016,Alex McCarthy,Goalkeeper
England,England,41200000.0,2016,Sadio Mané,Left Winger
England,England,14400000.0,2016,Victor Wanyama,Defensive Midfield
England,England,24100000.0,2016,André Ayew,Centre-Forward
United Arab Emirates,England,12000000.0,2016,Manuel Lanzini,Attacking Midfield
Greece,England,7100000.0,2016,Arthur Masuaku,Left-Back
Switzerland,England,6400000.0,2016,Edimilson Fernandes,Defensive Midfield
Italy,England,5000000.0,2016,Simone Zaza,Centre-Forward
Uruguay,England,4700000.0,2016,Jonathan Calleri,Centre-Forward
Türkiye,England,3000000.0,2016,Gökhan Töre,Right Winger
England,England,11700000.0,2016,James Tomkins,Centre-Back
England,England,41200000.0,2016,Sadio Mané,Left Winger
England,England,27500000.0,2016,Georginio Wijnaldum,Central Midfield
Germany,England,6200000.0,2016,Loris Karius,Goalkeeper
Germany,England,5000000.0,2016,Ragnar Klavan,Centre-Back
England,England,31200000.0,2016,Christian Benteke,Centre-Forward
England,England,18000000.0,2016,Jordon Ibe,Right Winger
England,England,15500000.0,2016,Joe Allen,Central Midfield
England,England,3600000.0,2016,Brad Smith,Left-Back
England,England,480000.0,2016,Lawrence Vigouroux,Goalkeeper
England,England,15500000.0,2016,Joe Allen,Central Midfield
Egypt,England,5000000.0,2016,Ramadan Sobhi,Attacking Midfield
Scotland,England,3620000.0,2016,Harry Souttar,Centre-Back
England,England,2350000.0,2016,Wilfried Bony,Centre-Forward
England,England,295000.0,2016,Ryan Sweeney,Centre-Back
England,England,2300000.0,2016,Marc Wilson,Centre-Back
France,England,39000000.0,2016,Michy Batshuayi,Centre-Forward
England,England,35800000.0,2016,N'Golo Kanté,Defensive Midfield
France,England,35000000.0,2016,David Luiz,Centre-Back
Italy,England,23000000.0,2016,Marcos Alonso,Left-Back
England,England,9500000.0,2016,Papy Djilobodji,Centre-Back
England,England,1000000.0,2016,Loïc Rémy,Centre-Forward
England,England,500000.0,2016,Christian Atsu,Left Winger
England,England,28900000.0,2016,Yannick Bolasie,Left Winger
England,England,14000000.0,2016,Ashley Williams,Centre-Back
England,England,8500000.0,2016,Idrissa Gueye,Defensive Midfield
England,England,1800000.0,2016,Dominic Calvert-Lewin,Centre-Forward
England,England,1000000.0,2016,Maarten Stekelenburg,Goalkeeper
England,England,55600000.0,2016,John Stones,Centre-Back
Spain,England,18000000.0,2016,Borja Bastón,Centre-Forward
England,England,5900000.0,2016,Alfie Mawson,Centre-Back
Spain,England,5900000.0,2016,Fernando Llorente,Centre-Forward
Netherlands,England,2500000.0,2016,Mike van der Hoorn,Centre-Back
England,England,24100000.0,2016,André Ayew,Centre-Forward
England,England,14000000.0,2016,Ashley Williams,Centre-Back
Spain,England,15000000.0,2016,Isaac Success,Centre-Forward
Italy,England,13500000.0,2016,Roberto Pereyra,Central Midfield
Belgium,England,9000000.0,2016,Sven Kums,Central Midfield
England,England,8900000.0,2016,Daryl Janmaat,Right-Back
Belgium,England,6950000.0,2016,Christian Kabasele,Centre-Back
Belgium,England,6000000.0,2016,Stefano Okaka,Centre-Forward
England,England,4000000.0,2016,Younès Kaboul,Centre-Back
France,England,3600000.0,2016,Brice Dja Djedje,Defensive Midfield
England,England,9400000.0,2016,Matej Vydra,Centre-Forward
England,England,4700000.0,2016,Ikechi Anya,Left Midfield
England,England,4700000.0,2016,Allan Nyom,Right-Back
England,England,3600000.0,2016,Almen Abdi,Central Midfield
England,England,15200000.0,2016,Nacer Chadli,Left Winger
England,England,6500000.0,2016,Matt Phillips,Right Winger
England,England,4700000.0,2016,Allan Nyom,Right-Back
England,England,9300000.0,2016,James Chester,Centre-Back
England,England,2000000.0,2016,Rickie Lambert,Centre-Forward
England,England,31200000.0,2016,Christian Benteke,Centre-Forward
England,England,15600000.0,2016,Andros Townsend,Right Winger
England,England,11700000.0,2016,James Tomkins,Centre-Back
England,England,1000000.0,2016,Loïc Rémy,Centre-Forward
England,England,28900000.0,2016,Yannick Bolasie,Left Winger
England,England,12000000.0,2016,Dwight Gayle,Centre-Forward
England,England,4700000.0,2016,Alex McCarthy,Goalkeeper
England,England,4600000.0,2016,Mile Jedinak,Defensive Midfield
England,England,18000000.0,2016,Jordon Ibe,Right Winger
England,England,7000000.0,2016,Lewis Cook,Central Midfield
France,England,6500000.0,2016,Lys Mousset,Centre-Forward
England,England,3600000.0,2016,Brad Smith,Left-Back
England,England,2350000.0,2016,Jack Wilshere,Central Midfield
England,England,2300000.0,2016,Marc Wilson,Centre-Back
England,England,12000000.0,2016,Matt Ritchie,Right Midfield
England,England,3900000.0,2016,Tommy Elphick,Centre-Back
England,England,500000.0,2016,Eunan O'Kane,Central Midfield
England,England,290000.0,2016,Shaun MacDonald,Central Midfield
France,England,20000000.0,2016,Didier Ndong,Defensive Midfield
England,England,9500000.0,2016,Papy Djilobodji,Centre-Back
England,England,5250000.0,2016,Paddy McNair,Centre-Back
Portugal,England,1500000.0,2016,Mika,Goalkeeper
England,England,4000000.0,2016,Younès Kaboul,Centre-Back
England,England,11800000.0,2016,Jeff Hendrick,Central Midfield
Belgium,England,8600000.0,2016,Steven Defour,Defensive Midfield
England,England,3000000.0,2016,Jóhann Berg Gudmundsson,Right Winger
England,England,1300000.0,2016,Nick Pope,Goalkeeper
Italy,England,10500000.0,2016,Marten de Roon,Defensive Midfield
England,England,8250000.0,2016,Adama Traoré,Right Winger
Netherlands,England,5000000.0,2016,Viktor Fischer,Left Winger
Spain,England,2700000.0,2016,Antonio Barragán,Right-Back
England,England,2300000.0,2016,Fábio,Right-Back
England,England,5900000.0,2016,Adam Reach,Left Midfield
England,England,3500000.0,2016,Albert Adomah,Right Winger
England,England,15400000.0,2016,Ryan Mason,Central Midfield
England,England,4100000.0,2016,David Marshall,Goalkeeper
England,England,1200000.0,2016,Will Keane,Centre-Forward
England,England,5400000.0,2016,Mohamed Diamé,Central Midfield
Belgium,England,17600000.0,2016,Wilfred Ndidi,Defensive Midfield
England,England,13800000.0,2016,Jeffrey Schlupp,Left Midfield
Brazil,England,32000000.0,2016,Gabriel Jesus,Centre-Forward
Venezuela,England,1000000.0,2016,Yangel Herrera,Central Midfield
England,England,23000000.0,2016,Morgan Schneiderlin,Defensive Midfield
Italy,England,17000000.0,2016,Manolo Gabbiadini,Centre-Forward
England,England,9200000.0,2016,José Fonte,Centre-Back
England,England,12000000.0,2016,Robert Snodgrass,Right Winger
England,England,9200000.0,2016,José Fonte,Centre-Back
England,England,4300000.0,2016,Tiago Ilori,Centre-Back
England,England,2300000.0,2016,Mamadou Sakho,Centre-Back
England,England,13900000.0,2016,Saido Berahino,Centre-Forward
England,England,23000000.0,2016,Morgan Schneiderlin,Defensive Midfield
England,England,8800000.0,2016,Ademola Lookman,Second Striker
England,England,2500000.0,2016,Darron Gibson,Central Midfield
England,England,2000000.0,2016,Bryan Oviedo,Left-Back
England,England,5800000.0,2016,Jordan Ayew,Right Winger
Netherlands,England,4600000.0,2016,Luciano Narsingh,Right Winger
England,England,4600000.0,2016,Martin Olsson,Left-Back
Italy,England,2750000.0,2016,Mauro Zárate,Centre-Forward
Italy,England,750000.0,2016,M'Baye Niang,Centre-Forward
England,England,5200000.0,2016,Adlène Guédioura,Defensive Midfield
England,England,11500000.0,2016,Jake Livermore,Defensive Midfield
England,England,13900000.0,2016,Saido Berahino,Centre-Forward
England,England,575000.0,2016,Craig Gardner,Central Midfield
Greece,England,15100000.0,2016,Luka Milivojevic,Defensive Midfield
England,England,13800000.0,2016,Jeffrey Schlupp,Left Midfield
England,England,10500000.0,2016,Patrick van Aanholt,Left-Back
England,England,2300000.0,2016,Mamadou Sakho,Centre-Back
England,England,940000.0,2016,Aaron Ramsdale,Goalkeeper
England,England,2500000.0,2016,Darron Gibson,Central Midfield
England,England,2000000.0,2016,Bryan Oviedo,Left-Back
England,England,10500000.0,2016,Patrick van Aanholt,Left-Back
England,England,15100000.0,2016,Robbie Brady,Left Midfield
England,England,5800000.0,2016,Ashley Westwood,Defensive Midfield
England,England,7100000.0,2016,Rudy Gestede,Centre-Forward
England,England,6900000.0,2016,Patrick Bamford,Centre-Forward
England,England,5200000.0,2016,Adlène Guédioura,Defensive Midfield
England,England,2900000.0,2016,David Nugent,Centre-Forward
England,England,1200000.0,2016,Emilio Nsue,Centre-Forward
France,England,9000000.0,2016,Kamil Grosicki,Left Winger
Portugal,England,2500000.0,2016,Evandro,Attacking Midfield
Italy,England,1300000.0,2016,Andrea Ranocchia,Centre-Back
Greece,England,1000000.0,2016,Omar Elabdellaoui,Right-Back
England,England,12000000.0,2016,Robert Snodgrass,Right Winger
England,England,11500000.0,2016,Jake Livermore,Defensive Midfield
Spain,England,66000000.0,2017,Álvaro Morata,Centre-Forward
France,England,40000000.0,2017,Tiemoué Bakayoko,Defensive Midfield
England,England,37900000.0,2017,Danny Drinkwater,Central Midfield
Italy,England,35000000.0,2017,Antonio Rüdiger,Centre-Back
Italy,England,25000000.0,2017,Davide Zappacosta,Right Midfield
England,England,2800000.0,2017,Ethan Ampadu,Centre-Back
England,England,44700000.0,2017,Nemanja Matic,Defensive Midfield
England,England,11500000.0,2017,Asmir Begovic,Goalkeeper
England,England,7800000.0,2017,Kurt Zouma,Centre-Back
Netherlands,England,42000000.0,2017,Davinson Sánchez,Centre-Back
France,England,25000000.0,2017,Serge Aurier,Right-Back
England,England,15100000.0,2017,Fernando Llorente,Centre-Forward
Argentina,England,10500000.0,2017,Juan Foyth,Right-Back
England,England,52700000.0,2017,Kyle Walker,Right-Back
England,England,19400000.0,2017,Kevin Wimmer,Centre-Back
France,England,57500000.0,2017,Benjamin Mendy,Left-Back
England,England,52700000.0,2017,Kyle Walker,Right-Back
France,England,50000000.0,2017,Bernardo Silva,Attacking Midfield
Portugal,England,40000000.0,2017,Ederson,Goalkeeper
Spain,England,30000000.0,2017,Danilo,Centre-Back
Brazil,England,12000000.0,2017,Douglas Luiz,Central Midfield
Austria,England,3800000.0,2017,Olarenwaju Kayode,Centre-Forward
Serbia,England,2500000.0,2017,Luka Ilic,Attacking Midfield
England,England,27700000.0,2017,Kelechi Iheanacho,Centre-Forward
England,England,13000000.0,2017,Wilfried Bony,Centre-Forward
England,England,2300000.0,2017,Joe Hart,Goalkeeper
Italy,England,42000000.0,2017,Mohamed Salah,Right Winger
England,England,38000000.0,2017,Alex Oxlade-Chamberlain,Central Midfield
England,England,9000000.0,2017,Andrew Robertson,Left-Back
England,England,4500000.0,2017,Kevin Stewart,Defensive Midfield
France,England,53000000.0,2017,Alexandre Lacazette,Centre-Forward
England,England,38000000.0,2017,Alex Oxlade-Chamberlain,Central Midfield
England,England,7500000.0,2017,Kieran Gibbs,Left-Back
England,England,84700000.0,2017,Romelu Lukaku,Centre-Forward
England,England,44700000.0,2017,Nemanja Matic,Defensive Midfield
Portugal,England,35000000.0,2017,Victor Lindelöf,Centre-Back
England,England,49400000.0,2017,Gylfi Sigurdsson,Attacking Midfield
England,England,28500000.0,2017,Michael Keane,Centre-Back
England,England,28500000.0,2017,Jordan Pickford,Goalkeeper
Netherlands,England,27000000.0,2017,Davy Klaassen,Central Midfield
Croatia,England,10800000.0,2017,Nikola Vlašić,Attacking Midfield
Belgium,England,8000000.0,2017,Henry Onyekuru,Left Winger
Spain,England,6000000.0,2017,Sandro Ramírez,Centre-Forward
England,England,84700000.0,2017,Romelu Lukaku,Centre-Forward
England,England,1100000.0,2017,Gareth Barry,Defensive Midfield
England,England,280000.0,2017,Aiden McGeady,Left Winger
Italy,England,17250000.0,2017,Mario Lemina,Defensive Midfield
Italy,England,16000000.0,2017,Wesley Hoedt,Centre-Back
Poland,England,6000000.0,2017,Jan Bednarek,Centre-Back
England,England,13700000.0,2017,Jay Rodríguez,Centre-Forward
England,England,11500000.0,2017,Asmir Begovic,Goalkeeper
Germany,England,15200000.0,2017,Oliver Burke,Centre-Forward
England,England,13700000.0,2017,Jay Rodríguez,Centre-Forward
England,England,7500000.0,2017,Kieran Gibbs,Left-Back
Netherlands,England,7200000.0,2017,Yuning Zhang,Centre-Forward
England,England,1100000.0,2017,Gareth Barry,Defensive Midfield
Egypt,England,1000000.0,2017,Ahmed Hegazy,Centre-Back
England,England,22300000.0,2017,Marko Arnautovic,Centre-Forward
Germany,England,17800000.0,2017,Chicharito,Centre-Forward
Sweden,England,3000000.0,2017,Sead Haksabanovic,Left Winger
England,England,2300000.0,2017,Joe Hart,Goalkeeper
England,England,7300000.0,2017,Ashley Fletcher,Centre-Forward
England,England,5600000.0,2017,Darren Randolph,Goalkeeper
England,England,27700000.0,2017,Kelechi Iheanacho,Centre-Forward
Portugal,England,20500000.0,2017,Adrien Silva,Central Midfield
Spain,England,15000000.0,2017,Vicente Iborra,Defensive Midfield
England,England,13700000.0,2017,Harry Maguire,Centre-Back
Germany,England,2500000.0,2017,Aleksandar Dragovic,Centre-Back
England,England,2300000.0,2017,Eldin Jakupović,Goalkeeper
England,England,145000.0,2017,Sam Hughes,Centre-Back
England,England,37900000.0,2017,Danny Drinkwater,Central Midfield
England,England,5500000.0,2017,Tom Lawrence,Attacking Midfield
England,England,19400000.0,2017,Kevin Wimmer,Centre-Back
England,England,7800000.0,2017,Kurt Zouma,Centre-Back
England,England,22300000.0,2017,Marko Arnautovic,Centre-Forward
England,England,5500000.0,2017,Joselu,Centre-Forward
England,England,2300000.0,2017,Jonathan Walters,Right Winger
England,England,1700000.0,2017,Glenn Whelan,Defensive Midfield
England,England,840000.0,2017,Phil Bardsley,Right-Back
Netherlands,England,9000000.0,2017,Jaïro Riedewald,Defensive Midfield
England,England,16300000.0,2017,Sam Clucas,Central Midfield
England,England,13000000.0,2017,Wilfried Bony,Centre-Forward
Spain,England,12500000.0,2017,Roque Mesa,Central Midfield
Germany,England,8500000.0,2017,Renato Sanches,Central Midfield
England,England,285000.0,2017,Cian Harries,Centre-Back
England,England,49400000.0,2017,Gylfi Sigurdsson,Attacking Midfield
England,England,15100000.0,2017,Fernando Llorente,Centre-Forward
England,England,9100000.0,2017,Jack Cork,Defensive Midfield
England,England,3300000.0,2017,Stephen Kingsley,Left-Back
England,England,1700000.0,2017,Modou Barrow,Left Winger
England,England,16399999.999999998,2017,Chris Wood,Centre-Forward
England,England,9100000.0,2017,Jack Cork,Defensive Midfield
England,England,5400000.0,2017,Nahki Wells,Centre-Forward
England,England,2300000.0,2017,Jonathan Walters,Right Winger
England,England,840000.0,2017,Phil Bardsley,Right-Back
England,England,28500000.0,2017,Michael Keane,Centre-Back
England,England,20400000.0,2017,Andre Gray,Centre-Forward
England,England,1100000.0,2017,Tendayi Darikwa,Right-Back
England,England,20400000.0,2017,Andre Gray,Centre-Forward
Brazil,England,12400000.0,2017,Richarlison,Centre-Forward
England,England,9100000.0,2017,Will Hughes,Central Midfield
England,England,6300000.0,2017,Nathaniel Chalobah,Defensive Midfield
Portugal,England,3000000.0,2017,Marvin Zeegelaar,Left-Back
Spain,England,2000000.0,2017,Dimitri Foulquier,Right-Back
Portugal,England,1000000.0,2017,André Carrillo,Central Midfield
England,England,11300000.0,2017,Jacob Murphy,Right Winger
Spain,England,10000000.0,2017,Florian Lejeune,Centre-Back
England,England,7500000.0,2017,Christian Atsu,Left Winger
England,England,5500000.0,2017,Joselu,Centre-Forward
Spain,England,5000000.0,2017,Javier Manquillo,Right-Back
Germany,England,3000000.0,2017,Mikel Merino,Central Midfield
England,England,3800000.0,2017,Grant Hanley,Centre-Back
England,England,2300000.0,2017,Daryl Murphy,Centre-Forward
Belgium,England,18000000.0,2017,José Izquierdo,Left Winger
Netherlands,England,13000000.0,2017,Davy Pröpper,Central Midfield
Spain,England,6000000.0,2017,Mathew Ryan,Goalkeeper
Germany,England,4500000.0,2017,Markus Suttner,Left-Back
Germany,England,3000000.0,2017,Pascal Groß,Central Midfield
Portugal,England,3000000.0,2017,Ezequiel Schelotto,Right Midfield
Czech Republic,England,2500000.0,2017,Ales Mateju,Centre-Back
Norway,England,1400000.0,2017,Mathias Normann,Defensive Midfield
Netherlands,England,600000.0,2017,Soufyan Ahannach,Left Winger
England,England,400000.0,2017,Rob Hunt,Right-Back
France,England,13000000.0,2017,Steve Mounié,Centre-Forward
England,England,9100000.0,2017,Tom Ince,Right Winger
England,England,9100000.0,2017,Aaron Mooy,Central Midfield
England,England,3900000.0,2017,Scott Malone,Left-Back
Portugal,England,3800000.0,2017,Laurent Depoitre,Centre-Forward
Denmark,England,2700000.0,2017,Zanka,Centre-Back
Germany,England,1500000.0,2017,Abdelhamid Sabiri,Attacking Midfield
Germany,England,1300000.0,2017,Elias Kachunga,Centre-Forward
England,England,5400000.0,2017,Nahki Wells,Centre-Forward
England,England,455000.0,2017,Kyle Dempsey,Central Midfield
Italy,England,20000000.0,2017,Emerson,Left-Back
England,England,17000000.0,2017,Olivier Giroud,Centre-Forward
England,England,16800000.0,2017,Ross Barkley,Central Midfield
France,England,28400000.0,2017,Lucas Moura,Right Winger
Spain,England,65000000.0,2017,Aymeric Laporte,Centre-Back
United States,England,4000000.0,2017,Jack Harrison,Right Winger
England,England,84650000.0,2017,Virgil van Dijk,Centre-Back
England,England,2300000.0,2017,Daniel Sturridge,Centre-Forward
Germany,England,63750000.0,2017,Pierre-Emerick Aubameyang,Centre-Forward
England,England,34000000.0,2017,Henrikh Mkhitaryan,Central Midfield
Greece,England,2100000.0,2017,Konstantinos Mavropanos,Centre-Back
England,England,34000000.0,2017,Alexis Sánchez,Centre-Forward
England,England,22500000.0,2017,Theo Walcott,Right Winger
England,England,17000000.0,2017,Olivier Giroud,Centre-Forward
England,England,34000000.0,2017,Alexis Sánchez,Centre-Forward
England,England,34000000.0,2017,Henrikh Mkhitaryan,Central Midfield
Türkiye,England,22500000.0,2017,Cenk Tosun,Centre-Forward
England,England,22500000.0,2017,Theo Walcott,Right Winger
England,England,16800000.0,2017,Ross Barkley,Central Midfield
England,England,1700000.0,2017,Aaron Lennon,Right Winger
France,England,22000000.0,2017,Guido Carrillo,Centre-Forward
England,England,84650000.0,2017,Virgil van Dijk,Centre-Back
England,England,2300000.0,2017,Daniel Sturridge,Centre-Forward
Egypt,England,500000.0,2017,Ali Gabr,Centre-Back
England,England,10200000.0,2017,Jordan Hugill,Centre-Forward
Italy,England,1200000.0,2017,João Mário,Left Winger
England,England,22800000.0,2017,André Ayew,Centre-Forward
France,England,2000000.0,2017,Fousseni Diabaté,Right Winger
England,England,2200000.0,2017,Islam Slimani,Centre-Forward
Türkiye,England,16000000.0,2017,Badou Ndiaye,Defensive Midfield
Russia,England,6200000.0,2017,Moritz Bauer,Right-Back
Germany,England,600000.0,2017,Konstantinos Stafylidis,Left-Back
Denmark,England,16000000.0,2017,Alexander Sørloth,Centre-Forward
Poland,England,2750000.0,2017,Jaroslaw Jach,Centre-Back
England,England,22800000.0,2017,André Ayew,Centre-Forward
England,England,1700000.0,2017,Aaron Lennon,Right Winger
Belgium,England,5000000.0,2017,Dodi Lukébakio,Right Winger
Sweden,England,3900000.0,2017,Pontus Dahlberg,Goalkeeper
Spain,England,1000000.0,2017,Gerard Deulofeu,Centre-Forward
England,England,2200000.0,2017,Islam Slimani,Centre-Forward
Czech Republic,England,2000000.0,2017,Martin Dúbravka,Goalkeeper
England,England,600000.0,2017,Aleksandar Mitrović,Centre-Forward
Netherlands,England,17000000.0,2017,Jürgen Locadia,Centre-Forward
Sweden,England,1000000.0,2017,Viktor Gyökeres,Centre-Forward
England,England,12350000.0,2017,Alex Pritchard,Attacking Midfield
England,England,600000.0,2017,Joe Lolley,Right Winger
Croatia,England,6300000.0,2018,Ante Palaversa,Defensive Midfield
Japan,England,1100000.0,2018,Ko Itakura,Centre-Back
England,England,21200000.0,2018,Dominic Solanke,Centre-Forward
Germany,England,64000000.0,2018,Christian Pulisic,Right Winger
Italy,England,7800000.0,2018,Gonzalo Higuaín,Centre-Forward
England,England,1150000.0,2018,Michy Batshuayi,Centre-Forward
Spain,England,2500000.0,2018,Denis Suárez,Attacking Midfield
England,England,8000000.0,2018,Sam Vokes,Centre-Forward
United States,England,24000000.0,2018,Miguel Almirón,Right Winger
France,England,1150000.0,2018,Antonio Barreca,Left-Back
England,England,500000.0,2018,Jacob Murphy,Right Winger
England,England,1150000.0,2018,Michy Batshuayi,Centre-Forward
England,England,21200000.0,2018,Dominic Solanke,Centre-Forward
England,England,13600000.0,2018,Chris Mepham,Centre-Back
Serbia,England,2250000.0,2018,Filip Stuparevic,Centre-Forward
Argentina,England,8000000.0,2018,Alexis Mac Allister,Central Midfield
Slovenia,England,3000000.0,2018,Jan Mlakar,Left Winger
Romania,England,2900000.0,2018,Tudor Băluță,Defensive Midfield
England,England,2200000.0,2018,Oliver Norwood,Central Midfield
England,England,1700000.0,2018,Karlan Grant,Centre-Forward
Spain,England,21000000.0,2018,Jonny Otto,Right-Back
England,England,13500000.0,2018,Benik Afobe,Centre-Forward
England,England,3450000.0,2018,Danny Batth,Centre-Back
England,England,250000.0,2018,Ben Stevenson,Central Midfield
France,England,17000000.0,2018,Emiliano Sala,Centre-Forward
England,England,3450000.0,2018,Leandro Bacuna,Central Midfield
Türkiye,England,2000000.0,2018,Ryan Babel,Left Winger
Germany,England,1000000.0,2018,Håvard Nordtveit,Defensive Midfield
England,England,850000.0,2018,Cauley Woodrow,Centre-Forward
Spain,England,70000000.0,2019,Rodri,Defensive Midfield
Italy,England,65000000.0,2019,João Cancelo,Right-Back
Spain,England,12000000.0,2019,Pedro Porro,Right-Back
Netherlands,England,12000000.0,2019,Angeliño,Left-Back
United States,England,6820000.0,2019,Zack Steffen,Goalkeeper
Japan,England,1000000.0,2019,Ryotaro Meshino,Left Winger
England,England,16800000.0,2019,Douglas Luiz,Central Midfield
England,England,9500000.0,2019,Fabian Delph,Central Midfield
Netherlands,England,1900000.0,2019,Sepp van den Berg,Centre-Back
England,England,25100000.0,2019,Danny Ings,Centre-Forward
England,England,2700000.0,2019,Harry Wilson,Right Winger
Spain,England,45000000.0,2019,Mateo Kovacic,Central Midfield
England,England,9000000.0,2019,Tomas Kalas,Centre-Back
England,England,8700000.0,2019,David Luiz,Centre-Back
France,England,62000000.0,2019,Tanguy Ndombélé,Central Midfield
England,England,27000000.0,2019,Ryan Sessegnon,Left-Back
Spain,England,16000000.0,2019,Giovani Lo Celso,Attacking Midfield
England,England,11000000.0,2019,Jack Clarke,Left Winger
France,England,80000000.0,2019,Nicolas Pépé,Right Winger
France,England,30000000.0,2019,William Saliba,Centre-Back
Scotland,England,27000000.0,2019,Kieran Tierney,Left-Back
England,England,8700000.0,2019,David Luiz,Centre-Back
Brazil,England,7100000.0,2019,Gabriel Martinelli,Left Winger
England,England,30400000.0,2019,Alex Iwobi,Attacking Midfield
England,England,8199999.999999999,2019,Krystian Bielik,Centre-Back
England,England,2200000.0,2019,Carl Jenkinson,Right-Back
England,England,87000000.0,2019,Harry Maguire,Centre-Back
England,England,55000000.0,2019,Aaron Wan-Bissaka,Right-Back
England,England,17800000.0,2019,Daniel James,Right Winger
Portugal,England,38000000.0,2019,Raúl Jiménez,Centre-Forward
Italy,England,18000000.0,2019,Patrick Cutrone,Centre-Forward
Italy,England,17900000.0,2019,Pedro Neto,Right Winger
Belgium,England,13800000.0,2019,Leander Dendoncker,Defensive Midfield
Italy,England,8900000.0,2019,Bruno Jordão,Defensive Midfield
Portugal,England,500000.0,2019,Renat Dadashov,Centre-Forward
England,England,5900000.0,2019,Ivan Cavaleiro,Left Winger
England,England,30400000.0,2019,Alex Iwobi,Attacking Midfield
Italy,England,27500000.0,2019,Moise Kean,Centre-Forward
Germany,England,25000000.0,2019,Jean-Philippe Gbamin,Defensive Midfield
Spain,England,25000000.0,2019,André Gomes,Central Midfield
England,England,9500000.0,2019,Fabian Delph,Central Midfield
France,England,2500000.0,2019,Djibril Sidibé,Right-Back
England,England,3300000.0,2019,James McCarthy,Central Midfield
England,England,33400000.0,2019,Ayoze Pérez,Centre-Forward
Italy,England,19200000.0,2019,Dennis Praet,Central Midfield
England,England,6700000.0,2019,James Justin,Right-Back
England,England,87000000.0,2019,Harry Maguire,Centre-Back
England,England,1500000.0,2019,Callum Elder,Left-Back
Germany,England,50000000.0,2019,Sébastien Haller,Centre-Forward
Spain,England,28000000.0,2019,Pablo Fornals,Central Midfield
Switzerland,England,11300000.0,2019,Albian Ajeti,Centre-Forward
England,England,830000.0,2019,Sam Byram,Left-Back
France,England,30000000.0,2019,Ismaïla Sarr,Attacking Midfield
England,England,6000000.0,2019,Craig Dawson,Centre-Back
England,England,3300000.0,2019,James McCarthy,Central Midfield
England,England,2800000.0,2019,Jordan Ayew,Right Winger
Spain,England,1500000.0,2019,Víctor Camarasa,Central Midfield
England,England,55000000.0,2019,Aaron Wan-Bissaka,Right-Back
Germany,England,43500000.0,2019,Joelinton,Central Midfield
France,England,18000000.0,2019,Allan Saint-Maximin,Left Winger
France,England,5400000.0,2019,Emil Krafth,Right-Back
Germany,England,1000000.0,2019,Jetro Willems,Left-Back
England,England,33400000.0,2019,Ayoze Pérez,Centre-Forward
England,England,16500000.0,2019,Philip Billing,Central Midfield
Belgium,England,16460000.0,2019,Arnaut Danjuma,Left Winger
England,England,14800000.0,2019,Lloyd Kelly,Centre-Back
England,England,4450000.0,2019,Jack Stacey,Right-Back
England,England,2700000.0,2019,Harry Wilson,Right Winger
England,England,11100000.0,2019,Lys Mousset,Centre-Forward
England,England,1100000.0,2019,Connor Mahoney,Right Winger
England,England,10000000.0,2019,Jay Rodríguez,Centre-Forward
England,England,2750000.0,2019,Bailey Peacock-Farrell,Goalkeeper
England,England,1100000.0,2019,Erik Pieters,Left-Back
England,England,8800000.0,2019,Tom Heaton,Goalkeeper
England,England,25100000.0,2019,Danny Ings,Centre-Forward
England,England,16700000.0,2019,Ché Adams,Centre-Forward
Belgium,England,15700000.0,2019,Moussa Djenepo,Left Winger
Germany,England,4000000.0,2019,Kevin Danso,Centre-Back
England,England,15500000.0,2019,Matt Targett,Left-Back
England,England,4300000.0,2019,Charlie Austin,Centre-Forward
England,England,22220000.0,2019,Adam Webster,Centre-Back
England,England,15560000.0,2019,Neal Maupay,Centre-Forward
Belgium,England,15560000.0,2019,Leandro Trossard,Left Winger
England,England,3900000.0,2019,Matt Clarke,Centre-Back
England,England,4500000.0,2019,Anthony Knockaert,Right Winger
Germany,England,3000000.0,2019,Ralf Fährmann,Goalkeeper
England,England,830000.0,2019,Sam Byram,Left-Back
England,England,335000.0,2019,Daniel Adshead,Central Midfield
England,England,19100000.0,2019,Oli McBurnie,Centre-Forward
England,England,11100000.0,2019,Lys Mousset,Centre-Forward
England,England,7800000.0,2019,Callum Robinson,Centre-Forward
England,England,5600000.0,2019,Luke Freeman,Attacking Midfield
England,England,3900000.0,2019,Ben Osborn,Central Midfield
England,England,150000.0,2019,Ched Evans,Centre-Forward
Belgium,England,25000000.0,2019,Wesley Moraes,Centre-Forward
England,England,22300000.0,2019,Tyrone Mings,Centre-Back
England,England,16800000.0,2019,Douglas Luiz,Central Midfield
England,England,15500000.0,2019,Matt Targett,Left-Back
England,England,13300000.0,2019,Ezri Konsa,Centre-Back
Belgium,England,12000000.0,2019,Marvelous Nakamba,Defensive Midfield
Türkiye,England,10000000.0,2019,Mahmoud Trezeguet,Left Winger
